STATE,estuary,DLAT,DLONG,CONDITION,CLASSIFICATION,SUBCLASS,BARRIER_BACKBARRIER,CENTRAL_BASIN,FLUVIAL_BAYHEAD_DELTA,FLOOD_EBB_DELTA,INTERTIDAL_FLATS,MANGROVE,SALTMARSH_SALTFLAT,TIDAL_SANDBANKS,ROCKY_REEF,CORAL,CHANNEL,BEDROCK,FLOODPLAIN,BEDROCK_PERIMETER,PERIMETER,CATCHMENTAREA,WATERAREA,MAXLENGTH,MAXWIDTH,ENTLENGTH,ENTRANCEWIDTH,MEANWAVEHEIGHT,MEANWAVEPERIOD,MAXWAVEHEIGHT,MAXWAVEPERIOD,TIDALRANGE,TIDALTYPE
QLD,Nerang River,-27.975,153.424,modified,river dominated,WAVE-DOMINATED DELTA,,,,,0.13045,,,0.06737,,,3.9599,,,1.28572,47.31,,4,20.71,0.48,0,0.3,,,,,,
QLD,Nesbit River,-13.543,143.586,near pristine,river dominated,WAVE-DOMINATED DELTA,,,,,,,,,,,,,,,,682,,,,,,1.159,5.7,2.9,10.5,2,Semi Diurnal
QLD,Ngulwonmeah River,-16.536,139.483,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,,64,,,,,,0.335,2.939,2.4,6.5,3.6,Diurnal
QLD,Noah Creek,-16.143,145.448,near pristine,river dominated,WAVE-DOMINATED DELTA,,,,,,,,,,,,,,,4,33,0.11,1.41,0.21,,0.032,1.24,6.068,3.2,13.6,1.9,Diurnal
QLD,Nobbies Inlet,-19.826,147.762,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,41.99,285,6.82,9.62,2.51,,2.5,0.91,5.49,3.4,11.1,2.3,Semi Diurnal
QLD,Noosa River,-26.38,153.079,largely unmodified,wave dominated,WAVE-DOMINATED ESTUARY,0.96688,10.92459,0.83139,0.90896,4.34509,1.45802,1.47489,0.01727,,,3.62547,,,0.35376,150.27,841,60.91,36.23,5.09,9.27,0.54,1.187,6.64,3.1,9.5,1.4,Semi Diurnal
QLD,Norman Creek,-13.048,141.619,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,0.17199,0.37898,5.50557,4.81973,0.12522,,,0.8258,,,,15,231,1.1,7.16,,,0.091,0.284,3.536,2.9,11.5,1.9,Diurnal
QLD,Norman River,-17.463,140.82,largely unmodified,river dominated,TIDE-DOMINATED DELTA,,,,13.61342,23.45076,35.39915,409.40743,,,,35.67992,,,21.56463,213.89,49588,53.26,102.36,,,1.77,0.084,3.069,0.8,8.8,3.3,Diurnal
QLD,Normanby River,-14.407,144.144,near pristine,river dominated,TIDE-DOMINATED DELTA,,,,,,,,,,,,,,,48.88,10880,3.27,23.33,,,1.34,0.152,3.58,1,8.4,2.1,Semi Diurnal
QLD,North Kennedy River,-14.49,143.947,near pristine,river dominated,TIDE-DOMINATED DELTA,,,,,,,,,,,,,,,94.15,11854,11.73,44.45,,,2.12,0.411,3.312,1.5,7.4,2.1,Semi Diurnal
QLD,Nundah/Cabbage Tree Creek,-27.33,153.088,extensively modified,tide dominated,TIDAL FLAT/CREEK,,,,0.18727,1.51902,2.41554,0.54691,,,,0.60375,,,0.32943,15.02,131,0.41,3.11,0.17,,0.14,0.275,5.108,0.7,9.6,1.8,Semi Diurnal
QLD,O'Connell River,-20.571,148.662,largely unmodified,river dominated,TIDE-DOMINATED DELTA,,,,,2.65059,4.76891,0.14168,1.28111,,,0.794,,0.85395,,25.24,859,1.87,10.51,0.46,,0.71,0.137,4.889,1.1,8.6,3.2,Semi Diurnal
QLD,Olive River,-12.166,143.092,near pristine,river dominated,WAVE-DOMINATED DELTA,,,,,,,,,,,,,,,39.18,1681,4.66,16.93,,,1.33,0.906,5.352,2.4,12.6,2.3,Diurnal
QLD,Ollera Creek,-18.965,146.361,largely unmodified,river dominated,WAVE-DOMINATED DELTA,0.10668,,,,0.05148,0.35059,0.11288,,0.12957,,0.08002,,,,3.03,74,0.085,1.26,,,0.16,0.847,5.89,3.3,13.2,2.4,Diurnal
QLD,Orient Creek,-18.808,146.277,modified,river dominated,WAVE-DOMINATED DELTA,0.30596,,,0.13034,,2.80368,4.92238,0.0272,,,0.51523,,,0.24146,12,19,0.4,2.24,,,0.097,0.605,5.609,2.3,12.6,2.3,Semi Diurnal
QLD,Oyster Creek,-22.506,150.44,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,21.72,108,1.01,3.72,,,1.49,0.211,2.692,0.7,8.1,4.9,Semi Diurnal
QLD,Palm Creek,-18.766,146.286,modified,river dominated,WAVE-DOMINATED DELTA,,,,0.36442,0.25756,10.22779,9.03727,0.17138,,,0.41946,,,,10.63,220,0.52,4.41,,,0.18,0.605,5.609,2.3,12.6,2.3,Semi Diurnal
QLD,Pancake Creek/Jenny Lind Creek,-24.012,151.732,near pristine,tide dominated,TIDE-DOMINATED ESTUARY,,,,,,,,,,,,,,,38.01,115,10.34,10.25,1.46,,2.33,0.911,6.04,3.2,9.5,2.5,Semi Diurnal
QLD,Pascoe Inlet,-17.505,139.606,near pristine,river dominated,TIDE-DOMINATED DELTA,,,,,,,,,,,,,,,73.08,27959,9.57,35.43,,,0.34,0.024,2.735,0.6,5.9,3.5,Diurnal
QLD,Pascoe River,-12.495,143.274,near pristine,river dominated,WAVE-DOMINATED DELTA,,,,,,,,,,,,,,,41.5,2077,3.16,18.64,0.74,,0.24,0.825,5.731,2.1,11.7,2.2,Semi Diurnal
QLD,Passmore Creek,-16.888,138.977,near pristine,river dominated,TIDE-DOMINATED DELTA,,,,,,,,,,,,,,,0.32,902,11.83,5.79,,,0.1,0.036,3.253,0.6,8.6,3.5,Diurnal
QLD,Pennefather River,-12.229,141.723,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,62.02,343,16.4,13.98,1.32,,0.24,0.491,3.669,5.2,10.6,2,Diurnal
QLD,Pimpama River,-27.82,153.396,modified,river dominated,TIDE-DOMINATED DELTA,,,,,0.55001,5.54019,1.60692,0.2882,,,2.01712,,,,20.92,,1.76,7.64,0.36,0,0.21,,,,,,
QLD,Pine River,-27.279,153.063,extensively modified,tide dominated,TIDE-DOMINATED ESTUARY,,,,2.40201,0.61371,4.536,1.4,1.09552,,,2.82309,,1.03701,0.14332,44.41,806,4.043,12.61,0.66,,0.51,0.275,5.108,0.7,9.6,1.7,Semi Diurnal
QLD,Pine River Bay,-12.531,141.708,near pristine,tide dominated,TIDE-DOMINATED ESTUARY,,,,,,,,,,,,,,,128.27,535,55.65,29.23,4.23,,2.63,0.099,3.998,2.2,11.9,2.1,Diurnal
QLD,Pioneer River,-21.149,149.221,extensively modified,river dominated,TIDE-DOMINATED DELTA,0.16611,,,3.5693,5.85313,6.45306,0.0867,1.61278,,,3.939,,,2.32057,70.73,1580,8.57,32.42,0.84,,0.36,0.188,5.776,1.3,9.5,4.6,Semi Diurnal
QLD,Plantation Creek,-20.9,148.983,largely unmodified,wave dominated,STRANDPLAIN,0.19259,,,,0.72669,1.37958,0.13044,,,,0.2702,,,,8.46,49,0.32,3.28,0.21,,0.15,0.17,5.084,1.2,9.5,3.9,Semi Diurnal
QLD,Plantation Creek,-19.522,147.537,largely unmodified,wave dominated,STRANDPLAIN,1.34105,,,,2.20463,10.59066,5.1933,1.12099,,,2.37576,,0.10226,0.42392,37.06,147,3.56,9.91,0.92,,0.071,1.009,5.413,4,10.2,2.3,Semi Diurnal
QLD,Port Clinton,-22.498,150.762,near pristine,tide dominated,OTHER,,,,,,,,,,,,,,,127.98,257,80.09,21.65,10.59,,5.55,1.389,6.337,5.7,9.6,3.9,Semi Diurnal
QLD,Port Curtis,-23.912,151.374,modified,tide dominated,OTHER,,,,,,,,,,,,,,,115.45,,,31.29,,,10.23,,,,,,
QLD,Port Musgrave,-11.953,141.924,near pristine,tide dominated,TIDE-DOMINATED ESTUARY,,,,,,,,,,,,,,,50.41,11211,98.01,19.11,8.31,,3.37,0.286,3.345,3,10.5,2.3,Diurnal
QLD,Proserpine River,-20.491,148.729,modified,river dominated,TIDE-DOMINATED DELTA,,,,,8.05252,34.72426,3.9894,10.62539,,,5.14688,,0.02194,,56.72,1095,9.96,21.59,1.93,,2.56,0.201,3.948,1.1,8,3.1,Semi Diurnal
QLD,Pumicestone Passage,-27.076,153.151,modified,tide dominated,OTHER,0.7119,,,0.44503,6.72397,20.29811,8.8907,36.54282,,,49.45088,,5.17444,141.30891,154.03,702,49.88,36.16,2.8,,2.27,0.162,6.483,0.5,10,1.5,Semi Diurnal
QLD,Pumpkin Creek,-23.339,150.798,largely unmodified,tide dominated,TIDAL FLAT/CREEK,,,,0.1723,0.24417,0.70606,0.63036,,0.07345,,0.15544,,,0.62321,2.6,104,0.055,1.04,0.18,,0.19,0.789,5.629,3.1,8.6,3.7,Semi Diurnal
QLD,Q001,-16.567,138.032,near pristine,wave dominated,STRANDPLAIN,,,,,,,,,,,,,,,2.8,64,0.074,1.17,,,0.2,0.187,3.597,1.5,9.7,2.8,Diurnal
QLD,Q003,-16.649,138.118,near pristine,wave dominated,STRANDPLAIN,,,,,,,,,,,,,,,6.64,63,0.16,3.01,,,0.25,0.187,3.597,1.5,9.7,2.9,Diurnal
QLD,Q006,-16.768,138.43,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,9.34,52,0.41,4.09,,,0.62,0.283,3.405,1.7,9.7,3.3,Diurnal
QLD,Q008,-16.777,138.477,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,8.93,2266,0.33,4,,,0.55,0.396,3.525,2,9.7,3.3,Diurnal
QLD,Q010,-16.771,138.616,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,0.274,61,10.88,4.65,,,0.35,0.403,3.537,2.1,9.9,3.4,Diurnal
QLD,Q013,-16.927,139.034,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,4.14,48,0.92,1.98,,,0.095,0.036,3.253,0.6,8.6,3.6,Diurnal
QLD,Q017,-16.667,139.19,largely unmodified,tide dominated,TIDAL FLAT/CREEK,0.16409,,,,0.14109,0.41528,1.90786,,,,,,,0.07882,2.1,23,0.089,0.97,,,0.1,0.183,3.341,1.4,9.4,3.6,Diurnal
QLD,Q029,-17.024,139.473,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,10.75,38,0.645,4.63,,,0.7,0.097,3.14,1.8,6.8,3.6,Diurnal
QLD,Q030,-17,139.495,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,1.71,25,0.041,0.76,,,0.14,0.097,3.14,1.8,6.8,3.6,Diurnal
QLD,Q031,-17.068,139.557,near pristine,wave dominated,STRANDPLAIN,,,,,,,,,,,,,,,0.88,21,0.015,0.39,,,0.063,0.218,3.083,2.3,6.5,3.6,Diurnal
QLD,Q033,-17.365,139.307,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,7.73,61,0.33,2.18,,,0.29,0.069,2.379,0.8,4.3,3.6,Diurnal
QLD,Q034,-17.375,139.34,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,18.49,71,1,5.45,,,0.099,0.069,2.379,0.8,4.3,3.6,Diurnal
QLD,Q037,-17.429,139.505,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,18.69,78,1.2,9.14,,,0.26,0.051,2.725,1,5.4,3.6,Diurnal
QLD,Q039,-17.477,139.579,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,25.59,61,1.36,12.29,,,0.29,0.024,2.735,0.6,5.9,3.5,Diurnal
QLD,Q040,-17.487,139.593,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,11.64,17,0.39,5.57,,,0.26,0.024,2.735,0.6,5.9,3.5,Diurnal
QLD,Q045,-17.614,139.91,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,0.17535,8.06602,5.6066,0.30075,,,1.76679,,,,6.24,28,0.24,3,,,0.1,0.057,3.112,0.9,7.8,3.5,Diurnal
QLD,Q047,-17.718,140.124,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,6.22,20,0.19,3.01,,,0.098,0.02,3.354,0.4,9.4,3.4,Diurnal
QLD,Q048,-17.711,140.159,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,5.77,18,0.21,2.15,,,0.23,0.02,3.354,0.4,9.4,3.4,Diurnal
QLD,Q049,-17.707,140.184,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,8.44,18,0.32,3.47,,,0.16,0.02,3.348,0.3,9.5,3.4,Diurnal
QLD,Q061,-16.496,141.297,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,31.65,27,2.74,10.81,,,0.21,0.273,3.279,1.9,9.5,3.3,Diurnal
QLD,Q062,-16.496,141.296,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,42.59,61,4.6,9.36,,,0.36,0.273,3.279,1.9,9.5,3.3,Diurnal
QLD,Q093,-11.126,142.157,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,41.87,33,4.32,9.15,,,0.23,0.555,3.554,3.4,8.5,3,Diurnal
QLD,Q100,-11.893,142.918,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,10.55,15,0.51,3.86,,,0.61,0.301,4.821,1.7,11.6,2.4,Diurnal
QLD,Q102,-11.923,143.062,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,5.64,46,0.22,2.11,,,0.57,0.5,5.947,1.8,12.5,2.3,Diurnal
QLD,Q105,-12.346,143.088,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,5.05,20,0.19,2.03,,,0.14,0.808,5.367,2,11.8,2.3,Diurnal
QLD,Q113,-13.645,143.55,near pristine,wave dominated,STRANDPLAIN,,,,,,,,,,,,,,,4.27,98,0.12,1.68,,,0.042,1.095,5.559,2.8,10.3,2,Semi Diurnal
QLD,Q124,-14.307,144.343,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,15.82,59,0.48,4.19,,,0.18,0.182,3.807,1,9,2,Semi Diurnal
QLD,Q125,-14.272,144.412,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,19.65,313,1.12,6.61,,,0.65,0.524,3.821,2.2,8.5,1.9,Semi Diurnal
QLD,Q128,-14.552,144.684,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,6.07,15,0.15,2.27,,,0.11,0.907,5.129,2.3,10.4,1.9,Semi Diurnal
QLD,Q134,-14.754,144.996,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,10.09,51,0.27,4.63,,,0.14,1.149,5.759,2.7,11.3,2,Semi Diurnal
QLD,Q136,-14.798,145.043,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,12.65,46,0.64,5.04,,,0.34,1.029,5.605,2.4,11.7,2,Semi Diurnal
QLD,Q137,-14.799,145.054,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,43.93,57,2.43,6.54,,,1.3,1.029,5.605,2.4,11.7,2,Semi Diurnal
QLD,Q138,-14.82,145.106,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,15.82,14,0.51,6.2,,,0.14,1.029,5.605,2.4,11.7,2,Semi Diurnal
QLD,Q139,-14.824,145.113,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,9.35,253,0.45,2.99,,,0.32,1.029,5.605,2.4,11.7,2,Semi Diurnal
QLD,Q140,-14.831,145.133,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,9.25,16,0.56,3.33,,,0.63,1.029,5.605,2.4,11.7,2,Semi Diurnal
QLD,Q171,-18.262,146.235,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,22.06,13,3.64,4.6,,,1.32,1.02,6.14,3.8,13.3,2.3,Diurnal
QLD,Q195,-19.422,147.214,largely unmodified,tide dominated,TIDAL FLAT/CREEK,,,,2.52445,0.75569,2.92327,6.1094,,,,0.86033,,,4.38755,,32,,,,,,0.222,4.911,1.6,9.8,2.4,Semi Diurnal
QLD,Q221,-20.978,149.059,largely unmodified,tide dominated,TIDAL FLAT/CREEK,,,,0.79959,3.31585,4.42815,3.47963,0.25392,,,1.8171,,,3.5577,14.68,27,1.322,2.7,0.92,,0.83,0.676,4.603,2.9,8.8,4.2,Semi Diurnal
QLD,Q223,-21.074,149.212,modified,tide dominated,TIDAL FLAT/CREEK,0.64914,,,0.04318,0.08348,2.54761,4.25696,0.07083,,,0.45437,,,,8.9,36,0.51,3.4,0.25,,0.33,0.792,5.305,3.7,10,4.6,Semi Diurnal
QLD,Q245,-22.33,149.914,largely unmodified,tide dominated,TIDAL FLAT/CREEK,,,,,0.57252,29.82585,41.69426,0.99758,,,7.70243,,,0.39871,52.97,488,10.03,11.35,,,2.17,0.047,2.568,0.5,8,5.3,Semi Diurnal
QLD,Q246,-22.3,149.916,largely unmodified,tide dominated,TIDAL FLAT/CREEK,,,,,0.17535,8.06602,5.6066,0.30075,,,1.76679,,,,25.24,25,1.05,5.2,,,1,0.047,2.568,0.5,8,5.4,Semi Diurnal
QLD,Q256,-22.449,150.536,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,19.76,24,2.43,6.9,0.55,,0.57,0.272,2.808,1,8.6,4.8,Semi Diurnal
QLD,Q257,-22.43,150.538,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,9.74,14,0.83,2.71,0.65,,0.65,0.272,2.808,1,8.6,4.9,Semi Diurnal
QLD,Q259,-22.315,150.484,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,,17,,,,,,0.512,4.361,1.6,8.5,5.3,Semi Diurnal
QLD,Raspberry Creek,-22.487,150.407,near pristine,tide dominated,TIDE-DOMINATED ESTUARY,,,,,,,,,,,,,,,8.58,64,0.29,2.76,,,0.4,0.4,3.989,1.4,8.7,4.9,Semi Diurnal
QLD,Reliance/Leila Creek,-21.001,149.126,largely unmodified,tide dominated,TIDAL FLAT/CREEK,,,,4.69588,6.86473,8.24092,8.03149,0.92932,,,1.51252,,,0.4425,15.81,88,1.1,4.48,0.86,,0.46,0.792,5.305,3.7,10,4.3,Semi Diurnal
QLD,Repulse Creek,-20.456,148.797,near pristine,river dominated,TIDE-DOMINATED DELTA,,,,,,,,,,,,,,,38.17,155,4.78,7.07,0.5,,2.54,0.201,3.948,1.1,8,3.1,Semi Diurnal
QLD,Rocky Creek,-14.597,144.797,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,4.5,81,0.16,2.05,,,0.32,0.816,5.137,2,10.5,2,Semi Diurnal
QLD,Rocky Dam Creek,-21.48,149.306,modified,tide dominated,TIDE-DOMINATED ESTUARY,,,,,1.3569,29.68284,15.09981,4.42527,0.14788,,9.09914,,0.0629,,65.9,539,11.98,15.45,,,3.12,0.003,6.033,0.2,9.2,5,Semi Diurnal
QLD,Rocky Ponds Creek,-19.816,147.666,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,19.96,198,1.37,5.58,0.49,,0.56,0.846,5.424,3.4,11.2,2.3,Semi Diurnal
QLD,Rocky River,-13.777,143.542,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,5.73,71,0.12,1.96,,,0.085,0.75,4.609,2.2,9.1,2,Semi Diurnal
QLD,Rodd'S Harbour,-24.02,151.588,near pristine,tide dominated,TIDE-DOMINATED ESTUARY,,,,,,,,,,,,,,,79.21,231,43.61,16.1,3.76,,4.56,0.228,6.554,1.2,9.8,2.6,Semi Diurnal
QLD,Rollingstone Creek,-19.008,146.402,largely unmodified,river dominated,WAVE-DOMINATED DELTA,,,,,0.12195,0.14868,,,,0.23924,0.09089,,,,11.94,115,0.3,5.56,,,0.03,0.85,5.762,3.5,12.9,2.4,Diurnal
QLD,Ross Creek,-22.39,150.22,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,5.66,57,0.21,2.36,,,0.64,0.2,4.393,0.7,9.1,4.9,Semi Diurnal
QLD,Ross River,-19.25,146.829,modified,tide dominated,TIDAL FLAT/CREEK,,,,1.07437,1.01983,2.66411,0.71384,,,,1.52672,,,,54.73,881,3.29,21.92,,,0.38,0.186,5.528,1.5,10,2.3,Semi Diurnal
QLD,Round Hill Creek,-24.164,151.877,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,23.55,99,3.33,7.54,0.72,,1.33,1.142,6.176,3.9,9.4,2.5,Semi Diurnal
QLD,Saint Lawrence Creek,-22.284,149.613,largely unmodified,tide dominated,TIDE-DOMINATED ESTUARY,,,,,5.01936,8.08824,19.18797,40.31007,0.06474,,24.60989,,1.88962,29.37787,46.73,469,19.1,15.98,,,3.89,0.35,3.675,1,7.9,6.1,Semi Diurnal
QLD,Salt Arm Creek,-16.16,141.389,near pristine,wave dominated,STRANDPLAIN,,,,,,,,,,,,,,,3.49,589,0.14,1.54,,,0.3,0.022,3.627,0.3,11.1,3.2,Diurnal
QLD,Saltwater Creek,-16.41,145.41,largely unmodified,tide dominated,TIDAL FLAT/CREEK,,,,0.67271,0.08566,1.90711,,,,,0.2249,,,,8.06,102,0.19,3.48,,,0.13,0.743,4.942,2.2,12.8,2,Semi Diurnal
QLD,Saltwater Creek,-14.465,144.619,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,10.54,106,0.35,3.86,,,0.13,0.907,5.129,2.3,10.4,1.9,Semi Diurnal
QLD,Sandalwood River,-16.467,139.35,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,,102,,,,,,0.474,3.667,3.5,10.2,3.6,Diurnal
QLD,Sandfly Creek,-19.289,146.862,modified,tide dominated,TIDAL FLAT/CREEK,,,,,0.12035,0.79543,4.29504,,,,0.17086,,0.15785,0.04889,3.93,113,0.1,1.86,,,0.065,0.186,5.528,1.5,10,2.3,Semi Diurnal
QLD,Sandy Creek,-21.246,149.233,largely unmodified,tide dominated,TIDE-DOMINATED ESTUARY,,,,3.69761,1.80598,10.71583,7.14987,5.63333,0.11221,,10.87868,,,0.60247,60.71,678,11.81,16.08,,,2.61,0.188,5.776,1.3,9.5,4.8,Semi Diurnal
QLD,Sarina Inlet,-21.402,149.32,largely unmodified,tide dominated,TIDE-DOMINATED ESTUARY,,,,,0.09438,5.36841,5.21956,3.00364,0.18762,,6.21735,,0.14154,,32.17,144,8.8,10.43,,,2.28,0.727,4.926,2.9,8.7,5.2,Semi Diurnal
QLD,Shoalwater Creek,-22.52,150.479,near pristine,tide dominated,TIDE-DOMINATED ESTUARY,,,,,,,,,,,,,,,66.45,443,6.26,18.79,,,1.48,0.211,2.692,0.7,8.1,4.6,Semi Diurnal
QLD,Skardon River,-11.757,141.994,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,92.26,353,12.09,20,,,1.4,0.195,3.707,3,10.3,2.6,Diurnal
QLD,Sleeper Log Creek,-19.114,146.533,largely unmodified,river dominated,WAVE-DOMINATED DELTA,,,,0.08788,0.06465,0.49863,0.42575,,,1.14566,0.24599,,,,11.92,61,0.33,2.87,,,0.089,0.583,5.512,2.8,12.7,2.5,Diurnal
QLD,Smithburne River,-17.049,140.952,near pristine,river dominated,TIDE-DOMINATED DELTA,,,,,,,,,,,,,,,155.83,1003,14.69,42.88,,,0.98,0.296,3.321,2.2,9,3.3,Diurnal
QLD,Snake Creek,-16.691,141.205,near pristine,river dominated,TIDE-DOMINATED DELTA,,,,,,,,,,,,,,,36.33,244,1.99,17.1,,,0.27,0.212,3.156,1.5,9.4,3.3,Diurnal
QLD,Southern Moreton Bay,-27.74,153.447,modified,tide dominated,OTHER,30.74964,0.89393,,7.22427,7.56404,40.69088,17.84764,23.43072,0.18483,,40.2479,,,9.86764,99.57,5872,56.83,28.71,1.99,0,2.15,1.318,6.791,4.5,11.6,1.3,Semi Diurnal
QLD,Spring Creek,-17.645,140.455,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,54.59,1690,3.41,25.91,,,0.31,0.08,3.052,0.7,8.6,3.3,Diurnal
QLD,Staaten River,-16.398,141.295,near pristine,river dominated,TIDE-DOMINATED DELTA,,,,,,,,,,,,,,,90.09,25722,11.51,22.98,,,0.51,0.102,3.398,1,10,3.3,Diurnal
QLD,Starke River,-14.781,145.018,near pristine,river dominated,TIDE-DOMINATED DELTA,,,,,,,,,,,,,,,13.44,178,0.58,6.46,,,0.29,1.149,5.759,2.7,11.3,2,Semi Diurnal
QLD,Stewart River,-14.07,143.692,near pristine,river dominated,WAVE-DOMINATED DELTA,,,,,,,,,,,,,,,10.55,880,0.43,2.3,,,0.19,0.355,5.097,1.5,11,2.1,Semi Diurnal
QLD,Styx River,-22.376,149.785,largely unmodified,tide dominated,TIDE-DOMINATED ESTUARY,,,,,10.31026,39.57892,60.73144,35.13552,0.30368,,57.35185,,,12.67789,141.17,1890,75.93,35.71,,,5.97,0.23,3.183,0.9,10.3,5.6,Semi Diurnal
QLD,Syrell Creek,-17.003,139.093,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,9.73,344,0.42,4.67,,,0.27,0.027,2.819,0.6,8.5,3.6,Diurnal
QLD,Tallebudgera Creek,-28.095,153.462,modified,tide dominated,TIDAL FLAT/CREEK,,0.1312,,0.10534,0.2338,0.18276,,0.04027,,,0.75747,,0.02538,0.48912,30.36,97,1.17,8.34,0.44,0.87,0.13,0.967,6.668,2.6,10.8,1.2,Semi Diurnal
QLD,The Narrows,-23.748,151.166,largely unmodified,tide dominated,OTHER,,,,,5.65776,30.51986,17.09728,0.23719,,,32.42945,,,4.07969,173.06,2668,40.25,27.99,2.22,,2.93,0.827,5.933,3.2,9.3,3.3,Semi Diurnal
QLD,Theodolite/Lagoon Creek,-25.07,152.551,largely unmodified,tide dominated,TIDAL FLAT/CREEK,,,,1.4719,0.08223,1.30313,2.42153,0.8857,,,0.12193,,,0.84035,8.05,240,0.25,3.71,,,0.19,0.277,5.329,1.1,10.6,2.3,Semi Diurnal
QLD,Thirsty Sound,-22.272,149.904,largely unmodified,tide dominated,OTHER,,,,,8.88521,55.15509,18.5387,,0.9029,,63.83282,20.12685,,12.6596,185.12,311,63.19,23.17,,,7.5,0.544,5.779,2.2,9.8,5.4,Semi Diurnal
QLD,Thompson Creek,-20.551,148.675,largely unmodified,tide dominated,TIDAL FLAT/CREEK,,,,,3.03274,6.47627,0.54978,0.6718,,,0.723,,,1.30692,18.79,86,1.05,4.47,0.54,,0.61,0.137,4.889,1.1,8.6,3.2,Semi Diurnal
QLD,Tingalpa Creek,-27.468,153.2,extensively modified,river dominated,TIDE-DOMINATED DELTA,,,,1.57138,0.38472,1.33907,0.23912,,,,0.86609,,,,11.96,150,0.9,5.13,0.6,,4.1,0.5,5.857,1.2,9.7,1.7,Semi Diurnal
QLD,Toongoowahgun Inlet,-16.639,139.386,near pristine,tide dominated,TIDAL FLAT/CREEK,,,,,,,,,,,,,,,,153,,,,,,0.179,2.92,1.8,6.4,3.6,Diurnal
QLD,Topsy Creek,-15.5,141.482,near pristine,river dominated,WAVE-DOMINATED DELTA,,,,,,,,,,,,,,,53.89,794,2.91,20.76,,,0.32,0.342,3.55,2.8,9.8,2.5,Diurnal
